zone,bhk_type,construction_status,carpet_area,bulit_area,super_bulit_area,price_value,nearbylocation,facility,luxury_facility_scores,luxury_category,Latitude,Longitude,apartment_name,apartment_loc,price_per_sqft,price_range,area_range
east,4,Moderatly Old,,2400.0,2671.0,5.8,"['Iblur Sri Doddamma Temple', 'Andhra bank ATM', 'State bank of travancore ATM', 'Shaivi Homeopathic Clinic', '32Smiles Multispecialty Dental clinic', 'Sunny Medicals Hospital Clinic', 'Aditi Dental Care', 'SK Eye and Skin Clinic', 'Narayana Hrudayalaya Dental Clinic', 'Ittina Wellness Centre', 'Ittina Welness', 'Dr. Levine Memorial Hospital', 'Sri Manjunath Medical & General stores', 'Apollo Pharmacy', 'Axis bank', 'Andhra bank', 'Uco bank', 'Hdfc bank', 'State bank of india', 'Posh Palates', 'Spicy Hub', 'Mango Tree', 'Punjabi Times', 'Udupi Saviruchi', 'Pizza Hut Delivery PHD', 'Ira Residency', 'Ruh', 'Happy Endings', 'Asia Alive', 'Cafe Coffee Day', 'Little Elly', 'GHPS Ibaloor', 'High School', 'Microsoft', 'Brocade', 'SAP', 'Airvana', 'National Instruments', 'HSBC', 'Prestige', 'Sap Labs India Pvt Ltd', 'Movik', 'AT&T', 'DELL', 'GenPact', 'Adaptive Processes', 'Safran Engineering Services', 'Jio', 'K And D Venkateswara Foods Private Limited', 'Khosla Labs']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",20.0,low,12.9655,77.6455,DNR Reflection,Green Glen Layout,21714.713590415573,> 2Cr,2000-2500 sqft
east,4,Moderatly Old,,4500.0,5071.5,6.8,"['Forum Value Mall', 'Brookefield Mall', 'Whitefield Main Road', 'Vydehi School of Excellence', 'Columbia Asia Hospital Whitefield,', 'Svastha Hospital, Whitefield,', 'Whitefield', 'EPIP Zone']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant']",20.0,low,12.9875,77.7085,Chaithanya Oakville,Whitefield,13408.261855466824,> 2Cr,> 2500 sqft
east,4,Moderatly Old,5810.0,6903.0,7779.68,7.5,"['Forum Value Mall', 'Brookefield Mall', 'Whitefield Main Road', 'Vydehi School of Excellence', 'Columbia Asia Hospital Whitefield,', 'Svastha Hospital, Whitefield,', 'Whitefield', 'EPIP Zone']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant']",29.0,low,12.9875,77.7085,Chaithanya Oakville,Whitefield,9640.499352158444,> 2Cr,> 2500 sqft
east,4,Moderatly Old,,5414.0,6101.58,7.3,"['Forum Value Mall', 'Brookefield Mall', 'Whitefield Main Road', 'Vydehi School of Excellence', 'Columbia Asia Hospital Whitefield,', 'Svastha Hospital, Whitefield,', 'Whitefield', 'EPIP Zone']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center', 'Water softening plant']",206.0,high,12.9875,77.7085,Chaithanya Oakville,Whitefield,11964.114213039902,> 2Cr,> 2500 sqft
east,4,Relatively New,6000.0,7129.0,8034.38,5.2,"['Baiyappanahalli', 'VR Bengaluru', 'NH 44', 'EuroSchool Whitefield', 'Gopalan Pre University College', 'Government Hospital', 'Sri NMPC Hospital', 'Kempegowda Int. airport', 'KR Puram Junction', 'Bhoruka Technology Park', 'Zostel Bangalore', 'Fun World Amusement Park', 'Karnataka Golf Association', 'Sri Kanteerava Outdoor Stadium']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",196.0,high,12.9875,77.7085,Godrej United,Whitefield,6472.185781603559,> 2Cr,> 2500 sqft
east,4,Relatively New,,2650.0,2949.0,3.8,"['Baiyappanahalli', 'VR Bengaluru', 'NH 44', 'EuroSchool Whitefield', 'Gopalan Pre University College', 'Government Hospital', 'Sri NMPC Hospital', 'Kempegowda Int. airport', 'KR Puram Junction', 'Bhoruka Technology Park', 'Zostel Bangalore', 'Fun World Amusement Park', 'Karnataka Golf Association', 'Sri Kanteerava Outdoor Stadium']","['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM', 'Club house / Community Center', 'Rain Water Harvesting']",159.0,high,12.9875,77.7085,Godrej United,Whitefield,12885.723974228553,> 2Cr,> 2500 sqft
east,4,Relatively New,,1867.0,2077.0,3.8,"['Families Supermarket', 'VR Mall', 'Phoenix Marketcity', 'Gopalan School', 'EuroSchool Whitefield', 'Gopalan College', 'Brigade School', 'Vydehi Hospital', 'RMZ NXT', 'Airbus', 'Cap Gemini', 'SAP Labs', 'Shailendra Tech Park', 'HP', 'ITPB Tech Park']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",81.0,medium,12.9875,77.7085,Godrej Air NXT,Hoodi,18295.6186807896,> 2Cr,1500-2000 sqft
east,4,Moderatly Old,5712.0,7140.0,8046.78,8.0,"['Grandcity Market, Kadugodi Road', 'SH 35, Seegehalli, Krishnarajapura', 'Pragathi PU College', 'Narayana Olympiad School', 'Aaxis Hospitals', 'Hoodi Halt Railway Station']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",120.0,medium,12.9875,77.7085,Sterling Villa Grande,Whitefield,9941.864944735658,> 2Cr,> 2500 sqft
east,4,Moderatly Old,2019.0,2494.0,2882.0,4.6,"['Central', 'SH 35', 'Oakridge International School', 'Azim Premji University', 'Sahasra Hospitals', 'Kempegowda International Airport', 'KSR Bengaluru City Junction']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Spacious Interiors', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",144.0,medium,12.9385,77.7165,Prestige Lakeside Habitat,Gunjur,15961.138098542679,> 2Cr,2000-2500 sqft
east,4,New Property,,3354.0,3779.96,6.35,"['Forum The Prestige City', 'Sarjapur Marathahalli Road', 'Oakridge International School', 'Azim Premji University', 'Spandana Heart Super Speciality Hospital', 'Kempegowda International Airport', 'KSR Bengaluru City Junction', 'Champions Square Business Center']","['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Water Storage', 'No open drainage around', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",183.0,high,12.8925,77.7795,Prestige Aspen Greens,Sarjapur,16799.11956740283,> 2Cr,> 2500 sqft
east,4,New Property,3457.0,4107.0,4628.59,4.0,"['Nexus Shantiniketan Mall', 'NH648, Thirumalashettyhally', 'MVJ College of Engineering', 'Shri Ram Global School, Whitefield', 'Vydehi Hospital – Whitefield', 'Kempegowda International Airport', 'Sheraton Grand Bengaluru Whitefield', 'INOX:SBR Horizon,Krishnarajapura']","['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",189.0,high,12.9875,77.7085,Birla Alokya,Whitefield,8641.940634188813,> 2Cr,> 2500 sqft
east,4,Moderatly Old,,2606.0,2900.0,4.1,"['Central', 'SH 35', 'Oakridge International School', 'Azim Premji University', 'Sahasra Hospitals', 'Kempegowda International Airport', 'KSR Bengaluru City Junction']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",147.0,medium,12.9385,77.7165,Prestige Lakeside Habitat,Gunjur,14137.931034482759,> 2Cr,> 2500 sqft
east,4,New Property,,2652.0,2951.0,4.0,"['Baiyappanahalli', 'VR Bengaluru', 'NH 44', 'EuroSchool Whitefield', 'Gopalan Pre University College', 'Government Hospital', 'Sri NMPC Hospital', 'Kempegowda Int. airport', 'KR Puram Junction', 'Bhoruka Technology Park', 'Zostel Bangalore', 'Fun World Amusement Park', 'Karnataka Golf Association', 'Sri Kanteerava Outdoor Stadium']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",129.0,medium,12.9875,77.7085,Godrej United,Whitefield,13554.727211114876,> 2Cr,> 2500 sqft
east,4,New Property,,2650.0,2949.0,3.8,"['Baiyappanahalli', 'VR Bengaluru', 'NH 44', 'EuroSchool Whitefield', 'Gopalan Pre University College', 'Government Hospital', 'Sri NMPC Hospital', 'Kempegowda Int. airport', 'KR Puram Junction', 'Bhoruka Technology Park', 'Zostel Bangalore', 'Fun World Amusement Park', 'Karnataka Golf Association', 'Sri Kanteerava Outdoor Stadium']","['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Piped-gas', 'Internet/wi-fi connectivity', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Waste Disposal', 'Rain Water Harvesting', 'Water softening plant', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",113.0,medium,12.9875,77.7085,Godrej United,Whitefield,12885.723974228553,> 2Cr,> 2500 sqft
east,4,Relatively New,6000.0,7129.0,8034.38,5.5,"['Baiyappanahalli', 'VR Bengaluru', 'NH 44', 'EuroSchool Whitefield', 'Gopalan Pre University College', 'Government Hospital', 'Sri NMPC Hospital', 'Kempegowda Int. airport', 'KR Puram Junction', 'Bhoruka Technology Park', 'Zostel Bangalore', 'Fun World Amusement Park', 'Karnataka Golf Association', 'Sri Kanteerava Outdoor Stadium']","['Power Back-up', 'Private Garden / Terrace', 'Lift(s)', 'Maintenance Staff', 'False Ceiling Lighting', 'Separate entry for servant room', 'No open drainage around', 'Recently Renovated', 'Bank Attached Property', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",74.0,medium,12.9875,77.7085,Godrej United,Whitefield,6845.58111515761,> 2Cr,> 2500 sqft
east,4,Relatively New,4500.0,5347.0,6026.07,5.9,"['Looking Good Furniture', 'St. Theresa Novitiate', 'Sri Devi Karumariamman Temple', 'Veeranjaneya Devasthana', 'Sri Devi Karumariamman Temple Mahadwara', 'Shree Ramakrishna Temple', 'Jamma Masjid', 'Sri Kalikamba Temple', 'Agarwal Eye Hospital', 'Apoorva Dental Clinic', 'Hair Loss Treatment in Bangalore - Hairline International', 'Vasan Eye Care', 'Revive Aesthetic Clinic Skin Hair And Laser Center', 'Sai Dental Clinic', '24x7 Pharmacy', 'National Pharma', 'Pushpa Medicals', 'V-Care Pharma', 'Vignesh medicals', 'Apollo Pharmacy', ""Visitor's Car Park"", 'Jagriti Theatre', 'Vijaya bank', 'City union bank', 'Bhagini Park', 'Cafe Coffee Day', ""Kolkata's"", 'Pizza Hut PHD', 'The Biere Street', 'Chin Chin', 'Refresh', 'Moriz Restaurant', ""Glen's Bakehouse"", 'Whitefield Dum Biriyani', 'Udupi Delecacy', 'Saffron Patch', 'Blend - Royal Orchid Suites', 'The Fat Chef', 'Money Heist Bar & Restaurant', ""Domino's Pizza"", 'Herbs and Spices', 'Shri Lakshmi Vaibhava', 'Mayuri', 'Neev School', 'Chrysalis Kids', 'Little Millenium', 'Vivero International Preschool', 'Viha', 'Delhi Public School', 'Kideens']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'High Ceiling Height', 'False Ceiling Lighting', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",132.0,medium,12.9875,77.7085,Brigade Cosmopolis,Whitefield,9790.792340613369,> 2Cr,> 2500 sqft
east,4,Relatively New,6000.0,7129.0,8034.38,5.6,"['Baiyappanahalli', 'VR Bengaluru', 'NH 44', 'EuroSchool Whitefield', 'Gopalan Pre University College', 'Government Hospital', 'Sri NMPC Hospital', 'Kempegowda Int. airport', 'KR Puram Junction', 'Bhoruka Technology Park', 'Zostel Bangalore', 'Fun World Amusement Park', 'Karnataka Golf Association', 'Sri Kanteerava Outdoor Stadium']","['Power Back-up', 'Lift(s)', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",114.0,medium,12.9875,77.7085,Godrej United,Whitefield,6970.046226342294,> 2Cr,> 2500 sqft
east,4,Relatively New,4300.0,5109.0,5757.84,4.5,"['Kundalahalli Metro Station', 'Soul Space Arena Mall', 'NH 44', 'Insight Academy School', 'New Horizon College', 'Christ University', 'Manipal Hospital', 'Kempegowda International Airport', 'Bellandur Railway Station', 'Wells Fargo Center', 'Fun World Amusement Park', 'Karnataka Golf Association']","['Lift(s)', 'Water purifier', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",112.0,medium,12.9385,77.7165,Sobha Insignia,Bhoganhalli,7815.430786544955,> 2Cr,> 2500 sqft
east,4,Relatively New,4000.0,4753.0,5356.63,5.3,"['Looking Good Furniture', 'St. Theresa Novitiate', 'Sri Devi Karumariamman Temple', 'Veeranjaneya Devasthana', 'Sri Devi Karumariamman Temple Mahadwara', 'Shree Ramakrishna Temple', 'Jamma Masjid', 'Sri Kalikamba Temple', 'Agarwal Eye Hospital', 'Apoorva Dental Clinic', 'Hair Loss Treatment in Bangalore - Hairline International', 'Vasan Eye Care', 'Revive Aesthetic Clinic Skin Hair And Laser Center', 'Sai Dental Clinic', '24x7 Pharmacy', 'National Pharma', 'Pushpa Medicals', 'V-Care Pharma', 'Vignesh medicals', 'Apollo Pharmacy', ""Visitor's Car Park"", 'Jagriti Theatre', 'Vijaya bank', 'City union bank', 'Bhagini Park', 'Cafe Coffee Day', ""Kolkata's"", 'Pizza Hut PHD', 'The Biere Street', 'Chin Chin', 'Refresh', 'Moriz Restaurant', ""Glen's Bakehouse"", 'Whitefield Dum Biriyani', 'Udupi Delecacy', 'Saffron Patch', 'Blend - Royal Orchid Suites', 'The Fat Chef', 'Money Heist Bar & Restaurant', ""Domino's Pizza"", 'Herbs and Spices', 'Shri Lakshmi Vaibhava', 'Mayuri', 'Neev School', 'Chrysalis Kids', 'Little Millenium', 'Vivero International Preschool', 'Viha', 'Delhi Public School', 'Kideens']","['Power Back-up', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'High Ceiling Height', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Swimming Pool', 'Park', 'Natural Light', 'Airy Rooms', 'Low Density Society', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",112.0,medium,12.9875,77.7085,Brigade Cosmopolis,Whitefield,9894.280545790916,> 2Cr,> 2500 sqft
east,4,Relatively New,2800.0,3327.0,3749.53,3.49,"['ITPL Metro Station', 'Virginia Mall', 'SH 35', 'The Cambridge Junior School', 'ICFAI University', 'Svastha Hospital', 'Hindustan Aeronautics Limited Airport', 'Whitefield Railway Station', 'SJR I Park', 'Palm Meadows Resort', 'Fun World Amusement Park', 'Karnataka Golf Association', 'Bhattarahalli Indoor Stadium']","['Power Back-up', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Water purifier', 'Maintenance Staff', 'False Ceiling Lighting', 'Water Storage', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",163.0,high,12.9875,77.7085,Folium by Sumadhura Phase 1,Whitefield,9307.833248433803,> 2Cr,> 2500 sqft
east,4,Relatively New,2900.0,3446.0,3883.64,3.5,"['ITPL Metro Station', 'Virginia Mall', 'SH 35', 'The Cambridge Junior School', 'ICFAI University', 'Svastha Hospital', 'Hindustan Aeronautics Limited Airport', 'Whitefield Railway Station', 'SJR I Park', 'Palm Meadows Resort', 'Fun World Amusement Park', 'Karnataka Golf Association', 'Bhattarahalli Indoor Stadium']","['Power Back-up', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'High Ceiling Height', 'False Ceiling Lighting', 'Separate entry for servant room', 'No open drainage around', 'Bank Attached Property', 'Swimming Pool', 'Park', 'Security Personnel', 'Natural Light', 'Internet/wi-fi connectivity', 'Airy Rooms', 'Spacious Interiors', 'Low Density Society', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center', 'Water softening plant']",75.0,medium,12.9875,77.7085,Folium by Sumadhura Phase 1,Whitefield,9012.163846288533,> 2Cr,> 2500 sqft
